user_id,recipe_id,recipe_title
65,8846,Ikan kembung cabe ijo resep bedinde parts 
65,8846,Ikan kembung cabe ijo resep bedinde parts 
65,9755,Udang sambal pete
65,9755,Udang sambal pete
65,11084,UdangAyam Asam Manis
65,11084,UdangAyam Asam Manis
65,11084,UdangAyam Asam Manis
65,1060,Chicken Drum Stick
65,1060,Chicken Drum Stick
65,1060,Chicken Drum Stick
65,1060,Chicken Drum Stick
65,1060,Chicken Drum Stick
65,1707,Ayam goreng lengkuas simple
65,1707,Ayam goreng lengkuas simple
65,1707,Ayam goreng lengkuas simple
65,1707,Ayam goreng lengkuas simple
65,1707,Ayam goreng lengkuas simple
65,3463,Tempe Mendoan Kucai
65,3463,Tempe Mendoan Kucai
65,3463,Tempe Mendoan Kucai
65,3463,Tempe Mendoan Kucai
65,3463,Tempe Mendoan Kucai
65,3722,Tumis Tempe  Selebor Sawi Putih 
65,4143,Gulai Nangka Lemak Sapi ala Fm
65,6880,Kambing bumbu bali
65,6880,Kambing bumbu bali
65,7575,Daging Masak Kecap
65,7575,Daging Masak Kecap
65,7778,Ikan dencis bumbu sarden pedas nyemeknyemek
65,8273,Tumis Tuna Cabai Merah
65,8273,Tumis Tuna Cabai Merah
65,11418,Udang crispy saus mentega
65,11652,Udang Saos Pedas
65,11652,Udang Saos Pedas
65,11702,Pangsit Goreng Isi Bihun Telur
65,11702,Pangsit Goreng Isi Bihun Telur
65,11702,Pangsit Goreng Isi Bihun Telur
65,11702,Pangsit Goreng Isi Bihun Telur
65,11702,Pangsit Goreng Isi Bihun Telur
65,14550,Tumis Tahu Dg Saus Tiram
65,1340,Minyak Bawang Mie Ayam
65,4451,Beef Teriyaki BandungRecookSenyRoss
65,4451,Beef Teriyaki BandungRecookSenyRoss
65,4451,Beef Teriyaki BandungRecookSenyRoss
65,4451,Beef Teriyaki BandungRecookSenyRoss
65,6840,Dendeng Ragi Kambing resep ibu Favorit
65,6840,Dendeng Ragi Kambing resep ibu Favorit
65,10981,Misoa udang nyemek
65,10981,Misoa udang nyemek
65,10981,Misoa udang nyemek
65,13718,Semur tahu kecap daun bawang
65,13718,Semur tahu kecap daun bawang
65,13718,Semur tahu kecap daun bawang
65,13854,Oseng tahu sirih sosis
65,13854,Oseng tahu sirih sosis
65,13854,Oseng tahu sirih sosis
65,13854,Oseng tahu sirih sosis
65,13854,Oseng tahu sirih sosis
65,14577,Lodeh  santan Telur Puyuh Kacang Tahu
65,14577,Lodeh  santan Telur Puyuh Kacang Tahu
65,14809,Tahu Cabe Garam
65,14809,Tahu Cabe Garam
65,2749,Lodeh tempe kacang panjang
65,2749,Lodeh tempe kacang panjang
65,2749,Lodeh tempe kacang panjang
65,2860,Tempe Mendoan Kemangi
65,6041,Sate Kambing Solo
65,6041,Sate Kambing Solo
65,6041,Sate Kambing Solo
65,6731,Kambing Kecap
65,10660,Udang saus mentega  langkah saja
65,10660,Udang saus mentega  langkah saja
65,10660,Udang saus mentega  langkah saja
65,10660,Udang saus mentega  langkah saja
65,10660,Udang saus mentega  langkah saja
65,12235,Nasi Goreng Telur Blue Band
65,12235,Nasi Goreng Telur Blue Band
65,13282,Kare Telur Tahu
65,5,Minyak Ayam
65,5,Minyak Ayam
65,1193,Ayam woku pedas juara
65,1193,Ayam woku pedas juara
65,1193,Ayam woku pedas juara
65,1193,Ayam woku pedas juara
65,1193,Ayam woku pedas juara
65,1260,Ayam goreng  bahanno capekno ribet
65,1260,Ayam goreng  bahanno capekno ribet
65,1260,Ayam goreng  bahanno capekno ribet
65,1260,Ayam goreng  bahanno capekno ribet
65,1383,Tumis ayam brokoli Ketopad
65,1703,Udon Ayam Blackpepper
65,1703,Udon Ayam Blackpepper
65,1703,Udon Ayam Blackpepper
65,1703,Udon Ayam Blackpepper
65,1957,Sate Tempe yummy max
65,3460,Tempe penyet sambal kemiri
65,3460,Tempe penyet sambal kemiri
65,3460,Tempe penyet sambal kemiri
65,4102,Broccoli cah daging sapi cincang
65,4102,Broccoli cah daging sapi cincang
65,4102,Broccoli cah daging sapi cincang
65,4102,Broccoli cah daging sapi cincang
65,4102,Broccoli cah daging sapi cincang
65,10077,Balado Udang
65,10184,Udang pete asam manis
65,10184,Udang pete asam manis
65,10471,Tauco tahu udang  tauco tahu
65,14742,Tahu goreng isi bumbu kari
65,14742,Tahu goreng isi bumbu kari
65,14742,Tahu goreng isi bumbu kari
65,1783,Ayam RicaRica
65,1783,Ayam RicaRica
65,3354,Bakso TEMPE
65,3354,Bakso TEMPE
65,3354,Bakso TEMPE
65,3354,Bakso TEMPE
65,4139,Daging sapi lada hitam
65,4139,Daging sapi lada hitam
65,4139,Daging sapi lada hitam
65,4139,Daging sapi lada hitam
65,4139,Daging sapi lada hitam
65,7590,Kalio Hati Bukittinggi
65,7590,Kalio Hati Bukittinggi
65,7590,Kalio Hati Bukittinggi
65,7590,Kalio Hati Bukittinggi
65,8315,Sambal Goreng Patin
65,10447,Udang saus padang
65,10447,Udang saus padang
65,10534,Siomay udang goreng
65,10534,Siomay udang goreng
65,10534,Siomay udang goreng
65,12067,Orak arik telur kangkung
65,12067,Orak arik telur kangkung
65,12067,Orak arik telur kangkung
65,12067,Orak arik telur kangkung
65,12067,Orak arik telur kangkung
65,12561,Telur dadar padang
65,13301,Tahu Telor Mie Gepeng
65,15191,Dadar Spesial isi Tahu Tongkol
65,393,Lontong opor ayam
65,393,Lontong opor ayam
65,3625,Kreasi oreg tempe campur kacang panjang
65,3625,Kreasi oreg tempe campur kacang panjang
65,3625,Kreasi oreg tempe campur kacang panjang
65,3625,Kreasi oreg tempe campur kacang panjang
65,4347,Soto Medan Asli daging sapi
65,4347,Soto Medan Asli daging sapi
65,4347,Soto Medan Asli daging sapi
65,4347,Soto Medan Asli daging sapi
65,6373,Tongseng daging kambing kitaberbagi
65,6373,Tongseng daging kambing kitaberbagi
65,6373,Tongseng daging kambing kitaberbagi
65,9286,Ikan tongkol kentang pete balado pedas
65,9286,Ikan tongkol kentang pete balado pedas
65,11474,Soto Udang
65,14960,Cumi isi Tahu Kecap
65,6855,Tongseng Kambing Pedaz
65,7884,Kepala Ikan Bawal Kuah Kuning
65,7884,Kepala Ikan Bawal Kuah Kuning
65,8067,Gulai kepala kakap
65,8067,Gulai kepala kakap
65,8067,Gulai kepala kakap
65,8290,Balado terong tongkol
65,10674,Tempura udang
65,10674,Tempura udang
65,14688,Tumis Buncis Tahu Pedas ala Mejikom
65,14688,Tumis Buncis Tahu Pedas ala Mejikom
65,14688,Tumis Buncis Tahu Pedas ala Mejikom
65,6035,Daging kambing bumbu lapis
65,6035,Daging kambing bumbu lapis
65,6035,Daging kambing bumbu lapis
65,6035,Daging kambing bumbu lapis
65,13050,Telur bumbu Bali
65,13050,Telur bumbu Bali
65,13050,Telur bumbu Bali
65,13050,Telur bumbu Bali
65,13473,Pempek dos telur  sosis
65,13473,Pempek dos telur  sosis
65,13473,Pempek dos telur  sosis
65,13473,Pempek dos telur  sosis
65,14159,Tahu isi sosis TAHU SADIS tahu pedas isi daging sosis
65,14159,Tahu isi sosis TAHU SADIS tahu pedas isi daging sosis
65,14159,Tahu isi sosis TAHU SADIS tahu pedas isi daging sosis
65,14928,Pepes tahu ikan teri
65,14928,Pepes tahu ikan teri
65,15078,Sundubu Jjigae Sup Tahu Korea
65,15078,Sundubu Jjigae Sup Tahu Korea
65,15121,Sundubu Jjigae alaala sup tahu pedas korea
65,15121,Sundubu Jjigae alaala sup tahu pedas korea
65,15121,Sundubu Jjigae alaala sup tahu pedas korea
65,15121,Sundubu Jjigae alaala sup tahu pedas korea
65,15121,Sundubu Jjigae alaala sup tahu pedas korea
65,2258,Labu siam tumis tempe praktis  ekonomis
65,7373,Martabak Telur Simple Murah Enak
65,7373,Martabak Telur Simple Murah Enak
65,8648,Tuna Deviled Eggs ketopadcptelur
65,15571,Dadar Tahu Telur
65,15571,Dadar Tahu Telur
65,15571,Dadar Tahu Telur
66,253,Opor Ayam
66,253,Opor Ayam
66,253,Opor Ayam
66,3581, Tempe Gulung Sosis
66,4768,Sop Daging Sapi
66,4768,Sop Daging Sapi
66,4814,Soto Bandung  Soto Daging Sapi  Lobak
66,4814,Soto Bandung  Soto Daging Sapi  Lobak
66,4814,Soto Bandung  Soto Daging Sapi  Lobak
66,5349,Tetelan sapi cabe hijau
66,9062,Sarden Bakso Sosis Pete ala Stella
66,9062,Sarden Bakso Sosis Pete ala Stella
66,9062,Sarden Bakso Sosis Pete ala Stella
66,10130,Tumis Udang Kacang Panjang Non Msg
66,10130,Tumis Udang Kacang Panjang Non Msg
66,11090,Bakwan jagung udang
66,11090,Bakwan jagung udang
66,11199,Balado daging udang puyuh pagi pagi pasti happy 
66,12088,Bubur telur
66,13631,Macaroni telur
66,13631,Macaroni telur
66,14600,Capcay tahu
66,14600,Capcay tahu
66,17,Ayam penyet rumahan
66,190,Spicy Chicken Drumstick
66,2960,Tempe Orek Bumbu Uleg
66,2960,Tempe Orek Bumbu Uleg
66,2960,Tempe Orek Bumbu Uleg
66,2960,Tempe Orek Bumbu Uleg
66,8670,Gulai ikan bandeng presto
66,8670,Gulai ikan bandeng presto
66,10478,Udang Goreng Lada Garam
66,10478,Udang Goreng Lada Garam
66,10478,Udang Goreng Lada Garam
66,12169,Tumis Telur Kentang Kecap irit ekonomis dan enakk
66,12169,Tumis Telur Kentang Kecap irit ekonomis dan enakk
66,15119,Ayam Tahu Tempe Geprek
66,15119,Ayam Tahu Tempe Geprek
66,15119,Ayam Tahu Tempe Geprek
66,15119,Ayam Tahu Tempe Geprek
66,15119,Ayam Tahu Tempe Geprek
66,3443,Orek Tempe
66,3443,Orek Tempe
66,3443,Orek Tempe
66,3443,Orek Tempe
66,13223,Tamagoyaki aka telur dadar gulung
66,13223,Tamagoyaki aka telur dadar gulung
66,14037,Martabak Tahu Kulit Pangsit
66,15293,Gulai Tahu Tempe
66,15293,Gulai Tahu Tempe
66,15293,Gulai Tahu Tempe
66,15293,Gulai Tahu Tempe
66,15379,Tahu pedastahu granat
66,15379,Tahu pedastahu granat
66,15379,Tahu pedastahu granat
66,15379,Tahu pedastahu granat
66,15379,Tahu pedastahu granat
66,598,Sayur labu siam ayam tanpa santan
66,598,Sayur labu siam ayam tanpa santan
66,598,Sayur labu siam ayam tanpa santan
66,598,Sayur labu siam ayam tanpa santan
66,2270,Tempe Mendoan
66,2270,Tempe Mendoan
66,2270,Tempe Mendoan
66,2270,Tempe Mendoan
66,3205,Tempe kelapa goreng
66,3205,Tempe kelapa goreng
66,3205,Tempe kelapa goreng
66,3205,Tempe kelapa goreng
66,4288,Beef hamburg
66,6088,Sup Kambing
66,6088,Sup Kambing
66,6233,Kambing Bumbu Sate
66,6438,SOP KAMBING kitaberbagi
66,6438,SOP KAMBING kitaberbagi
66,6438,SOP KAMBING kitaberbagi
66,6438,SOP KAMBING kitaberbagi
66,6811,Sop kambing kuah putih simple
66,6811,Sop kambing kuah putih simple
66,6811,Sop kambing kuah putih simple
66,9595,Perkedel Tuna
66,9595,Perkedel Tuna
66,9595,Perkedel Tuna
66,9595,Perkedel Tuna
66,9595,Perkedel Tuna
66,11694,Kari tahu telur kentang
66,13320,Tumis jamur telor saus tiram
66,13320,Tumis jamur telor saus tiram
66,13320,Tumis jamur telor saus tiram
66,3024,Tempe Goreng Krispi
66,4680,Bakso Daging Sapi
66,4680,Bakso Daging Sapi
66,4680,Bakso Daging Sapi
66,4680,Bakso Daging Sapi
66,4680,Bakso Daging Sapi
66,5230,Tumis Sapi Jamur Lada Hitam
66,5230,Tumis Sapi Jamur Lada Hitam
66,5230,Tumis Sapi Jamur Lada Hitam
66,6650,Nasi Kebuli Kambing Nikmat 
66,6650,Nasi Kebuli Kambing Nikmat 
66,6650,Nasi Kebuli Kambing Nikmat 
66,6650,Nasi Kebuli Kambing Nikmat 
66,6650,Nasi Kebuli Kambing Nikmat 
66,6907,Sate Sapi dan kambing
66,6907,Sate Sapi dan kambing
66,8665,Ikan Sarden Homemade
66,8665,Ikan Sarden Homemade
66,11157,Tumis Udang
66,12313,Chicken Pop Corn Salted Egg
66,12313,Chicken Pop Corn Salted Egg
66,12313,Chicken Pop Corn Salted Egg
66,12313,Chicken Pop Corn Salted Egg
66,12993,Dadar telur special
66,12993,Dadar telur special
66,1294,Sup ayam pedas
66,1294,Sup ayam pedas
66,5570,Sop sumsum sapi alaraisa
66,5570,Sop sumsum sapi alaraisa
66,5570,Sop sumsum sapi alaraisa
66,5712,Sate Sapi Bumbu Kacangmimil
66,6302,Sate kambing bumbu kecap limao KitaBerbagi
66,6302,Sate kambing bumbu kecap limao KitaBerbagi
66,6302,Sate kambing bumbu kecap limao KitaBerbagi
66,6302,Sate kambing bumbu kecap limao KitaBerbagi
66,8405,Pecak gurame
66,8405,Pecak gurame
66,8405,Pecak gurame
66,8405,Pecak gurame
66,8405,Pecak gurame
66,10424,Pentol udang
66,10424,Pentol udang
66,10424,Pentol udang
66,12381,Nasgor jagung telur zebra
66,12426,Ayam dan telur balado
66,15531,Semur Kecap Telur Tahu
66,15531,Semur Kecap Telur Tahu
66,15531,Semur Kecap Telur Tahu
66,15539,Tumis Pakcoy tahu bandung
66,15539,Tumis Pakcoy tahu bandung
66,15539,Tumis Pakcoy tahu bandung
66,13,Semur Ayam Kentang Ala Mama Kirana
66,13,Semur Ayam Kentang Ala Mama Kirana
66,9750,Udang Rica Pedas
66,9750,Udang Rica Pedas
66,9750,Udang Rica Pedas
66,9750,Udang Rica Pedas
66,9750,Udang Rica Pedas
66,9830,Udang saus telor asin
66,9830,Udang saus telor asin
66,11481,Udang sosis bakso sapi masak pedas manis
66,11481,Udang sosis bakso sapi masak pedas manis
66,11956,Gulai Telur Tempe Ala Tnp Santan
66,12258,Sambal  Balado Telur Ceplok
66,14025,Bakwan tahu
66,14025,Bakwan tahu
66,14025,Bakwan tahu
66,14025,Bakwan tahu
66,14025,Bakwan tahu
66,1545,Rica rica ayam kemangi
66,1545,Rica rica ayam kemangi
66,1545,Rica rica ayam kemangi
66,4256,Muffin Smoke Beef Teflon
66,4256,Muffin Smoke Beef Teflon
66,9087,Lele Pedas Manis Spesial Pete
66,9087,Lele Pedas Manis Spesial Pete
66,9087,Lele Pedas Manis Spesial Pete
66,10059,Tekwan udang ala kudapan akira
66,10059,Tekwan udang ala kudapan akira
66,10059,Tekwan udang ala kudapan akira
66,10059,Tekwan udang ala kudapan akira
66,10059,Tekwan udang ala kudapan akira
66,11972,Orak arik telur dan sayuran
66,11972,Orak arik telur dan sayuran
66,11972,Orak arik telur dan sayuran
66,13452,Sayur bayam telur
66,13452,Sayur bayam telur
66,13452,Sayur bayam telur
66,13452,Sayur bayam telur
66,14201,Tahu goreng tepung bumbu teriyaki
66,14201,Tahu goreng tepung bumbu teriyaki
66,14201,Tahu goreng tepung bumbu teriyaki
66,14201,Tahu goreng tepung bumbu teriyaki
66,14201,Tahu goreng tepung bumbu teriyaki
66,357,Gadon Ayam
66,357,Gadon Ayam
66,1299,Tumis gurih tahu ayam kacang panjang
66,1299,Tumis gurih tahu ayam kacang panjang
66,1299,Tumis gurih tahu ayam kacang panjang
66,1299,Tumis gurih tahu ayam kacang panjang
66,1447,Ayam geprek sambel matah
66,1447,Ayam geprek sambel matah
66,1447,Ayam geprek sambel matah
66,1447,Ayam geprek sambel matah
66,1447,Ayam geprek sambel matah
66,1993,Tempe Bacem Mantap
66,1993,Tempe Bacem Mantap
66,3524,Tempe Kemangi
66,4576,Daging sapi teriyaki
66,4576,Daging sapi teriyaki
66,6172,Sate Kambing Simple Empuk KitaBerbagi
66,7923,Bandeng Presto Balado
66,11542,Udang lada hitam
66,11542,Udang lada hitam
66,11542,Udang lada hitam
66,13741,Sop Tahu Fantasi
66,1699,Ayam bakar padang
66,1699,Ayam bakar padang
66,2004,Tumis kacang panjangtempe
66,2426,Stick Tempe Simple Ala Eghi Alexyer
66,5407,Cingur sapi bumbu rujak
66,5407,Cingur sapi bumbu rujak
66,5407,Cingur sapi bumbu rujak
66,12844,Sup jagung telur jamur brokoli
66,12844,Sup jagung telur jamur brokoli
66,12844,Sup jagung telur jamur brokoli
66,12844,Sup jagung telur jamur brokoli
66,13169,BBQ Sausages  Scrambled Egg
67,653,Ayam goreng korea korean fried chicken
67,653,Ayam goreng korea korean fried chicken
67,653,Ayam goreng korea korean fried chicken
67,1134,Ayam Saus Padang
67,1134,Ayam Saus Padang
67,1134,Ayam Saus Padang
67,1134,Ayam Saus Padang
67,4428,Sapi lada hitam dcost alas 
67,4428,Sapi lada hitam dcost alas 
67,4428,Sapi lada hitam dcost alas 
67,4428,Sapi lada hitam dcost alas 
67,4428,Sapi lada hitam dcost alas 
67,4689,Iga sapi gr sc BBQ
67,4689,Iga sapi gr sc BBQ
67,6320,Tongseng Kambingkitaberbagi
67,6320,Tongseng Kambingkitaberbagi
67,6320,Tongseng Kambingkitaberbagi
67,9355,Pepes Tongkol Kemangi
67,9355,Pepes Tongkol Kemangi
67,11621,Udang Tumis Sayur
67,11621,Udang Tumis Sayur
67,11621,Udang Tumis Sayur
67,11621,Udang Tumis Sayur
67,11621,Udang Tumis Sayur
67,12051,Egg Rolls Ayam Udang
67,12051,Egg Rolls Ayam Udang
67,12570,Gyeranmari Korean Roll Egg
67,13239,Labu siem telor
67,13239,Labu siem telor
67,13239,Labu siem telor
67,13239,Labu siem telor
67,13239,Labu siem telor
67,13366,Orakarik Sayuran dan Telur bumbu iris bantumantenbaru
67,13366,Orakarik Sayuran dan Telur bumbu iris bantumantenbaru
67,13366,Orakarik Sayuran dan Telur bumbu iris bantumantenbaru
67,15454,Ayam tahu masak ricarica sederhana
67,15454,Ayam tahu masak ricarica sederhana
67,15454,Ayam tahu masak ricarica sederhana
67,15454,Ayam tahu masak ricarica sederhana
67,1157,Risoles Ayam
67,1157,Risoles Ayam
67,1157,Risoles Ayam
67,1157,Risoles Ayam
67,7592,Krengsengan Daging
67,7592,Krengsengan Daging
67,7592,Krengsengan Daging
67,7592,Krengsengan Daging
67,7592,Krengsengan Daging
67,10140,Seblak Campur krupuk udang mie telur sawi pentol non msg
67,10140,Seblak Campur krupuk udang mie telur sawi pentol non msg
67,10140,Seblak Campur krupuk udang mie telur sawi pentol non msg
67,10140,Seblak Campur krupuk udang mie telur sawi pentol non msg
67,10140,Seblak Campur krupuk udang mie telur sawi pentol non msg
67,11290,Udang saus telur asin
67,11290,Udang saus telur asin
67,11290,Udang saus telur asin
67,12019, Tahu Telur Bumbu Kacang Simple
67,12019, Tahu Telur Bumbu Kacang Simple
67,12019, Tahu Telur Bumbu Kacang Simple
67,12019, Tahu Telur Bumbu Kacang Simple
67,12019, Tahu Telur Bumbu Kacang Simple
67,694,Ayam ungkep bumbu kuning
67,5642,Sop iga sapi cepat enak
67,5642,Sop iga sapi cepat enak
67,5642,Sop iga sapi cepat enak
67,5642,Sop iga sapi cepat enak
67,6384,Sate Kambing empuk tidak bau
67,6384,Sate Kambing empuk tidak bau
67,6384,Sate Kambing empuk tidak bau
67,6384,Sate Kambing empuk tidak bau
67,6384,Sate Kambing empuk tidak bau
67,7582,Sate simpel banget kita berbagi
67,7582,Sate simpel banget kita berbagi
67,7582,Sate simpel banget kita berbagi
67,7582,Sate simpel banget kita berbagi
67,9972,Botok Udang Jamur
67,9972,Botok Udang Jamur
67,13330,Ikan sarden telur ceplok
67,13330,Ikan sarden telur ceplok
67,13330,Ikan sarden telur ceplok
67,13330,Ikan sarden telur ceplok
67,13330,Ikan sarden telur ceplok
67,164,Gulai ayam
67,164,Gulai ayam
67,832,Ayam dan tahu saus teriyaki
67,2824,Tumis genjer tempe semangit
67,3979,Tongseng Sapi
67,3979,Tongseng Sapi
67,3979,Tongseng Sapi
67,3979,Tongseng Sapi
67,3979,Tongseng Sapi
67,7371,Notitle
67,7371,Notitle
67,7371,Notitle
67,7371,Notitle
67,7371,Notitle
67,9910,Udang Lada hitam
67,9910,Udang Lada hitam
67,9910,Udang Lada hitam
67,9910,Udang Lada hitam
67,10939,Udang Bakar Mentega
67,10939,Udang Bakar Mentega
67,2754, Bali telur tahu tempe
67,2754, Bali telur tahu tempe
67,2754, Bali telur tahu tempe
67,2754, Bali telur tahu tempe
67,3382,Tempe Tepung
67,3382,Tempe Tepung
67,5700,Bakso sapi homemade
67,5704,Soto Sapi Boyolali
67,6471,Nasi goreng kambing
67,6471,Nasi goreng kambing
67,6471,Nasi goreng kambing
67,6471,Nasi goreng kambing
67,6613,Sate Kambing Ala Rumahan
67,6613,Sate Kambing Ala Rumahan
67,6613,Sate Kambing Ala Rumahan
67,6613,Sate Kambing Ala Rumahan
67,6613,Sate Kambing Ala Rumahan
67,8024,Lele Bakar Kecap
67,8024,Lele Bakar Kecap
67,8024,Lele Bakar Kecap
67,8024,Lele Bakar Kecap
67,8024,Lele Bakar Kecap
67,10792,Kentang udang balado
67,10792,Kentang udang balado
67,10792,Kentang udang balado
67,10792,Kentang udang balado
67,11837,Oatmeal telur
67,11837,Oatmeal telur
67,11837,Oatmeal telur
67,11837,Oatmeal telur
67,11837,Oatmeal telur
67,12587,Cireng isi Kornet dan Telur
67,14617,Semur rempah tahu  telur
67,3283,Balado Teri Tempe Kacang
67,4065,Sop Kaki Sapi
67,4065,Sop Kaki Sapi
67,4065,Sop Kaki Sapi
67,4734,Sup daging sapi  sayurmasakan rumahan
67,4734,Sup daging sapi  sayurmasakan rumahan
67,4734,Sup daging sapi  sayurmasakan rumahan
67,4734,Sup daging sapi  sayurmasakan rumahan
67,6544,Gulai kambing masak nanas Kita Berbagi
67,6544,Gulai kambing masak nanas Kita Berbagi
67,6544,Gulai kambing masak nanas Kita Berbagi
67,6840,Dendeng Ragi Kambing resep ibu Favorit
67,6840,Dendeng Ragi Kambing resep ibu Favorit
67,6840,Dendeng Ragi Kambing resep ibu Favorit
67,8445,Gurame Tauco
67,8445,Gurame Tauco
67,9214,Pindang Patin
67,9214,Pindang Patin
67,11779,Balado telur ceplok dan pindang salem
67,11779,Balado telur ceplok dan pindang salem
67,11779,Balado telur ceplok dan pindang salem
67,11779,Balado telur ceplok dan pindang salem
67,11779,Balado telur ceplok dan pindang salem
67,12124,Balado Telur
67,12124,Balado Telur
67,12124,Balado Telur
67,13103,Telur crispy
67,13408,Cilok Telur
67,13408,Cilok Telur
67,14212,Perkedel tahu
67,14212,Perkedel tahu
67,14212,Perkedel tahu
67,14212,Perkedel tahu
67,14212,Perkedel tahu
67,14938,Martabak isi tahu
67,936,Kulit ayam krispi 
67,1805,Ayam Kecap Simple
67,1805,Ayam Kecap Simple
67,1805,Ayam Kecap Simple
67,2373,Tempe Goreng Tepung Isi Sambel
67,2373,Tempe Goreng Tepung Isi Sambel
67,2882,Osengoseng tempe cabe hijau pedas mantabbb
67,2882,Osengoseng tempe cabe hijau pedas mantabbb
67,3969,Sambal Kentang  Bakso Sapi
67,3969,Sambal Kentang  Bakso Sapi
67,3969,Sambal Kentang  Bakso Sapi
67,3969,Sambal Kentang  Bakso Sapi
67,3969,Sambal Kentang  Bakso Sapi
67,6229,Oseng Iga Kambing Pedas
67,6229,Oseng Iga Kambing Pedas
67,6229,Oseng Iga Kambing Pedas
67,6336,Kambing Domba gorengpanggang simpel
67,6336,Kambing Domba gorengpanggang simpel
67,9112,Bandeng presto
67,9112,Bandeng presto
67,9112,Bandeng presto
67,10470,Sop Udang irit
67,10470,Sop Udang irit
67,10470,Sop Udang irit
67,10470,Sop Udang irit
67,12306,Telur Balado
67,12306,Telur Balado
67,12306,Telur Balado
67,13669,Tahu Bulat
67,157,Semur Ayam Tahu Kentang
67,157,Semur Ayam Tahu Kentang
67,2840,Nuget TEMPE Sayur sehat no MSG
67,6414,Tongseng Kambing kitaberbagi
67,6414,Tongseng Kambing kitaberbagi
67,7008,Tongseng Kambing No Santan
67,7008,Tongseng Kambing No Santan
67,7375,Nasi Kari rempah
67,7375,Nasi Kari rempah
67,7375,Nasi Kari rempah
67,7375,Nasi Kari rempah
67,7375,Nasi Kari rempah
67,12085,Osengoseng wortel terong dan telor
67,12085,Osengoseng wortel terong dan telor
67,12085,Osengoseng wortel terong dan telor
67,12085,Osengoseng wortel terong dan telor
67,12085,Osengoseng wortel terong dan telor
67,5033,Asem pedas daging sapi yummy
67,5033,Asem pedas daging sapi yummy
67,5033,Asem pedas daging sapi yummy
67,5033,Asem pedas daging sapi yummy
67,5033,Asem pedas daging sapi yummy
67,6567,Sate kambing teflon
67,6567,Sate kambing teflon
67,6567,Sate kambing teflon
67,6629,Sate Kambing
67,6629,Sate Kambing
67,6629,Sate Kambing
67,8482,Pindang Patin Nanas
67,8482,Pindang Patin Nanas
67,8482,Pindang Patin Nanas
67,9977,Ikan teri udang
67,9977,Ikan teri udang
67,10166,Capcay udang
67,10166,Capcay udang
67,10338,Udang goreng mentega
67,10338,Udang goreng mentega
67,10338,Udang goreng mentega
67,11472,Udang goreng lilit mie
67,11472,Udang goreng lilit mie
67,11472,Udang goreng lilit mie
67,11472,Udang goreng lilit mie
67,11472,Udang goreng lilit mie
67,12495,Makaroni telur dadar
67,12495,Makaroni telur dadar
67,12495,Makaroni telur dadar
67,12495,Makaroni telur dadar
67,12495,Makaroni telur dadar
67,12520,Telur Dadar Crispy
67,12520,Telur Dadar Crispy
67,12520,Telur Dadar Crispy
67,15262,Sayur kari tahu telor
67,15262,Sayur kari tahu telor
67,15262,Sayur kari tahu telor
67,15262,Sayur kari tahu telor
67,1841,Nugget ayam
67,1841,Nugget ayam
67,1841,Nugget ayam
67,1841,Nugget ayam
67,2365,Tumis pare mix teri udang dan tempe
67,2492,Tempe goreng gurih
67,2492,Tempe goreng gurih
67,2492,Tempe goreng gurih
67,2492,Tempe goreng gurih
67,2573,Kering tempe
67,2573,Kering tempe
67,2573,Kering tempe
67,2573,Kering tempe
67,4156,Daging sapi cincang isian roti goreng
67,4156,Daging sapi cincang isian roti goreng
67,4156,Daging sapi cincang isian roti goreng
67,4156,Daging sapi cincang isian roti goreng
67,5972,Semur kambing
67,5972,Semur kambing
67,6893,Tengkleng Kambing
67,6893,Tengkleng Kambing
67,8735,Gulai kepala tuna
67,8735,Gulai kepala tuna
67,11725,Semur Telor Simpel
67,11725,Semur Telor Simpel
67,11725,Semur Telor Simpel
67,11725,Semur Telor Simpel
67,12508,Egg katsu with blackpepper sauce
67,14829,Tahu penyet
67,14829,Tahu penyet
67,14829,Tahu penyet
68,1291,Chicken fire
68,1291,Chicken fire
68,1291,Chicken fire
68,1291,Chicken fire
68,1291,Chicken fire
68,3069,Tumis tempe kacang merechon ala momy
68,3069,Tumis tempe kacang merechon ala momy
68,3069,Tumis tempe kacang merechon ala momy
68,3069,Tumis tempe kacang merechon ala momy
68,3069,Tumis tempe kacang merechon ala momy
68,5555,Kulit sapi tumis cabe ijo
68,5917,Sop tulang iga kambing
68,6965,Gulai kambing
68,7295,Sop Kambing tulang sumsum
68,11134,Orek tempe udang kecap
68,11134,Orek tempe udang kecap
68,11134,Orek tempe udang kecap
68,11134,Orek tempe udang kecap
68,11134,Orek tempe udang kecap
68,11405,Bakso tahu udang simple dan enak
68,11405,Bakso tahu udang simple dan enak
68,11405,Bakso tahu udang simple dan enak
68,13099,Telur crispy geprek bikin mewek
68,13099,Telur crispy geprek bikin mewek
68,13099,Telur crispy geprek bikin mewek
68,13536,Kroket telur daging sayuran
68,13536,Kroket telur daging sayuran
68,13929,Tahu Kulit Goreng Gurih
68,13929,Tahu Kulit Goreng Gurih
68,13929,Tahu Kulit Goreng Gurih
68,13929,Tahu Kulit Goreng Gurih
68,13929,Tahu Kulit Goreng Gurih
68,29,Ayam goreng pedas gila ala Kfc
68,29,Ayam goreng pedas gila ala Kfc
68,29,Ayam goreng pedas gila ala Kfc
